Order_ID,Order_Date,Delivery_Date,Product_ID,Category,Supplier,Price,Quantity,Region,City,Marketing_Channel,Return_Status,Return_Date,Return_Reason
ORD100933,2024-07-27,2024-08-05,P1176,Home,Supplier C,10.5,1,West,Chennai,Email,No,,
ORD100934,2024-05-05,2024-05-13,P1077,Electronics,Supplier A,36.35,1,South,Mumbai,Email,No,,
ORD100935,2024-08-22,2024-08-26,P1044,Sports,Supplier C,907.8,2,South,Delhi,Social Media,No,,
ORD100936,2024-05-01,2024-05-09,P1154,Beauty,Supplier D,553.55,1,North,Chennai,Ads,No,,
ORD100937,2024-05-17,2024-05-19,P1072,Fashion,Supplier A,585.83,2,East,Chennai,Social Media,No,,
ORD100938,2024-04-24,2024-05-02,P1025,Electronics,Supplier C,851.02,1,East,Bangalore,Organic,Yes,2024-05-16,Late Delivery
ORD100939,2024-06-10,2024-06-16,P1046,Home,Supplier A,295.76,3,South,Bangalore,Organic,No,,
ORD100940,2024-07-19,2024-07-22,P1120,Beauty,Supplier D,325.52,3,North,Mumbai,Email,No,,
ORD100941,2024-08-21,2024-08-30,P1055,Beauty,Supplier D,732.06,3,North,Hyderabad,Social Media,No,,
ORD100942,2024-01-28,2024-02-05,P1093,Electronics,Supplier A,1133.84,3,North,Mumbai,Social Media,No,,
ORD100943,2024-01-11,2024-01-20,P1106,Home,Supplier C,933.05,2,West,Mumbai,Ads,Yes,2024-01-28,Wrong Item
ORD100944,2024-07-24,2024-07-29,P1062,Fashion,Supplier C,453.06,2,South,Bangalore,Ads,No,,
ORD100945,2024-06-15,2024-06-19,P1047,Electronics,Supplier D,651.2,4,West,Hyderabad,Ads,No,,
ORD100946,2024-09-03,2024-09-11,P1060,Fashion,Supplier C,264.29,1,North,Bangalore,Social Media,No,,
ORD100947,2024-02-16,2024-02-19,P1080,Beauty,Supplier D,121.2,3,North,Delhi,Ads,No,,
ORD100948,2024-09-02,2024-09-08,P1025,Fashion,Supplier C,1176.22,2,North,Kolkata,Ads,No,,
ORD100949,2024-05-06,2024-05-08,P1035,Home,Supplier D,405.43,1,East,Kolkata,Ads,No,,
ORD100950,2024-05-26,2024-06-04,P1000,Sports,Supplier B,274.87,1,South,Delhi,Email,No,,
ORD100951,2024-04-27,2024-05-01,P1007,Home,Supplier C,1040.51,2,East,Kolkata,Organic,No,,
ORD100952,2024-05-31,2024-06-07,P1112,Fashion,Supplier C,930.9,3,West,Hyderabad,Organic,No,,
ORD100953,2024-03-12,2024-03-15,P1098,Electronics,Supplier C,953.45,4,East,Bangalore,Social Media,Yes,2024-03-24,Wrong Item
ORD100954,2024-12-28,2025-01-04,P1179,Beauty,Supplier A,351.05,1,South,Kolkata,Social Media,No,,
ORD100955,2024-05-16,2024-05-19,P1046,Sports,Supplier C,356.64,4,East,Hyderabad,Email,No,,
ORD100956,2024-06-23,2024-06-26,P1126,Electronics,Supplier A,339.0,3,North,Bangalore,Organic,No,,
ORD100957,2024-10-15,2024-10-21,P1055,Electronics,Supplier A,268.89,3,West,Hyderabad,Ads,No,,
ORD100958,2024-01-19,2024-01-25,P1013,Home,Supplier D,987.03,4,West,Delhi,Ads,No,,
ORD100959,2024-07-13,2024-07-19,P1027,Fashion,Supplier A,1273.54,3,North,Mumbai,Social Media,No,,
ORD100960,2024-11-25,2024-12-03,P1077,Home,Supplier A,1089.23,1,North,Delhi,Organic,Yes,2024-12-13,No Longer Needed
ORD100961,2024-06-23,2024-06-28,P1129,Fashion,Supplier B,1190.22,4,North,Kolkata,Social Media,Yes,2024-06-30,Not as Described
ORD100962,2024-12-19,2024-12-22,P1108,Home,Supplier C,613.15,3,South,Bangalore,Social Media,No,,
ORD100963,2024-05-20,2024-05-24,P1153,Electronics,Supplier A,984.57,4,East,Hyderabad,Ads,No,,
ORD100964,2024-09-02,2024-09-09,P1013,Beauty,Supplier C,537.81,1,West,Kolkata,Ads,No,,
ORD100965,2024-04-02,2024-04-08,P1186,Fashion,Supplier A,793.0,3,East,Kolkata,Organic,Yes,2024-04-17,Size Issue
ORD100966,2024-08-26,2024-09-03,P1055,Sports,Supplier D,727.64,1,North,Mumbai,Social Media,No,,
ORD100967,2024-07-23,2024-07-29,P1114,Sports,Supplier B,273.56,3,North,Kolkata,Email,No,,
ORD100968,2024-02-17,2024-02-24,P1006,Electronics,Supplier A,586.75,2,East,Mumbai,Organic,No,,
ORD100969,2024-09-01,2024-09-08,P1002,Home,Supplier C,1446.1,3,West,Bangalore,Social Media,No,,
ORD100970,2024-11-15,2024-11-24,P1110,Home,Supplier D,380.38,4,South,Bangalore,Organic,Yes,2024-12-02,Damaged
ORD100971,2024-11-12,2024-11-15,P1150,Electronics,Supplier C,209.37,3,East,Hyderabad,Organic,No,,
ORD100972,2024-10-21,2024-10-27,P1106,Sports,Supplier D,633.69,1,North,Mumbai,Organic,No,,
ORD100973,2024-05-07,2024-05-14,P1017,Sports,Supplier B,1187.6,1,North,Delhi,Email,Yes,2024-05-21,Not as Described
ORD100974,2024-12-09,2024-12-14,P1037,Home,Supplier D,877.4,3,South,Bangalore,Email,Yes,2024-12-17,Not as Described
ORD100975,2024-10-08,2024-10-13,P1114,Fashion,Supplier C,1024.65,4,East,Hyderabad,Ads,No,,
ORD100976,2024-01-17,2024-01-23,P1014,Beauty,Supplier C,292.65,2,South,Delhi,Ads,No,,
ORD100977,2024-03-11,2024-03-19,P1191,Fashion,Supplier A,932.23,4,South,Bangalore,Social Media,Yes,2024-03-21,No Longer Needed
ORD100978,2024-09-25,2024-10-02,P1118,Sports,Supplier D,492.02,2,West,Bangalore,Organic,No,,
ORD100979,2024-11-20,2024-11-29,P1027,Fashion,Supplier C,1253.11,1,West,Hyderabad,Social Media,No,,
ORD100980,2024-10-08,2024-10-11,P1038,Beauty,Supplier A,947.66,4,North,Hyderabad,Ads,No,,
ORD100981,2024-10-31,2024-11-03,P1184,Fashion,Supplier B,306.3,2,East,Chennai,Email,No,,
ORD100982,2024-01-07,2024-01-15,P1016,Fashion,Supplier C,106.28,3,West,Kolkata,Ads,No,,
ORD100983,2024-11-09,2024-11-18,P1085,Fashion,Supplier A,73.52,1,North,Kolkata,Social Media,No,,
ORD100984,2024-10-31,2024-11-03,P1125,Fashion,Supplier C,563.4,3,East,Delhi,Ads,No,,
ORD100985,2024-04-12,2024-04-21,P1043,Electronics,Supplier D,406.12,1,North,Kolkata,Social Media,No,,
ORD100986,2024-11-04,2024-11-06,P1024,Sports,Supplier A,972.67,4,West,Delhi,Social Media,No,,
ORD100987,2024-07-11,2024-07-17,P1144,Beauty,Supplier D,754.01,4,North,Bangalore,Social Media,No,,
ORD100988,2024-08-28,2024-08-31,P1012,Sports,Supplier B,406.37,1,East,Chennai,Social Media,No,,
ORD100989,2024-03-02,2024-03-07,P1024,Electronics,Supplier D,232.36,1,East,Chennai,Ads,No,,
ORD100990,2024-01-17,2024-01-24,P1067,Electronics,Supplier A,199.53,1,North,Bangalore,Social Media,Yes,2024-01-31,Damaged
ORD100991,2024-06-19,2024-06-28,P1137,Electronics,Supplier C,1298.34,4,East,Hyderabad,Social Media,No,,
ORD100992,2024-01-25,2024-02-03,P1066,Electronics,Supplier A,372.78,2,North,Mumbai,Organic,No,,
ORD100993,2024-09-07,2024-09-11,P1108,Fashion,Supplier D,981.05,3,East,Mumbai,Social Media,No,,
ORD100994,2024-09-09,2024-09-17,P1145,Sports,Supplier D,1217.92,3,North,Kolkata,Ads,No,,
ORD100995,2024-07-25,2024-07-29,P1110,Home,Supplier C,924.98,4,North,Hyderabad,Social Media,No,,
ORD100996,2024-01-29,2024-02-01,P1110,Beauty,Supplier B,1290.75,3,North,Delhi,Email,No,,
ORD100997,2024-04-26,2024-04-30,P1033,Electronics,Supplier A,594.67,1,South,Chennai,Email,No,,
ORD100998,2024-10-08,2024-10-12,P1110,Sports,Supplier C,1434.77,2,East,Kolkata,Social Media,No,,
ORD100999,2024-05-23,2024-05-25,P1007,Electronics,Supplier C,208.39,3,West,Bangalore,Email,Yes,2024-05-30,Wrong Item
ORD101000,2024-01-25,2024-02-03,P1167,Electronics,Supplier C,162.2,2,North,Hyderabad,Email,No,,
ORD101001,2024-11-05,2024-11-10,P1112,Electronics,Supplier A,991.45,1,South,Chennai,Ads,No,,
ORD101002,2024-06-04,2024-06-12,P1082,Electronics,Supplier A,1414.82,3,West,Delhi,Organic,No,,
ORD101003,2024-03-13,2024-03-18,P1041,Electronics,Supplier A,1215.24,4,North,Delhi,Email,No,,
ORD101004,2024-04-29,2024-05-01,P1168,Beauty,Supplier B,123.86,2,West,Mumbai,Email,Yes,2024-05-07,Size Issue
ORD101005,2024-11-07,2024-11-09,P1100,Sports,Supplier C,426.26,1,South,Kolkata,Organic,No,,
ORD101006,2024-11-16,2024-11-20,P1005,Electronics,Supplier D,1396.18,2,West,Bangalore,Organic,Yes,2024-11-24,Wrong Item
ORD101007,2024-04-02,2024-04-08,P1179,Electronics,Supplier D,387.06,3,North,Chennai,Email,Yes,2024-04-10,Not as Described
ORD101008,2024-03-26,2024-04-04,P1025,Electronics,Supplier C,1173.94,3,West,Delhi,Social Media,Yes,2024-04-13,Size Issue
ORD101009,2024-12-01,2024-12-08,P1063,Electronics,Supplier D,1239.45,4,West,Chennai,Email,No,,
ORD101010,2024-12-29,2025-01-07,P1186,Fashion,Supplier B,748.22,1,North,Bangalore,Social Media,No,,
ORD101011,2024-04-27,2024-05-04,P1183,Fashion,Supplier B,585.66,1,South,Chennai,Social Media,No,,
ORD101012,2024-08-20,2024-08-24,P1058,Home,Supplier A,680.69,4,South,Kolkata,Social Media,No,,
ORD101013,2024-07-17,2024-07-24,P1108,Electronics,Supplier A,348.18,4,West,Mumbai,Organic,Yes,2024-07-27,Late Delivery
ORD101014,2024-07-24,2024-07-26,P1197,Home,Supplier A,1335.19,1,East,Chennai,Email,No,,
ORD101015,2024-12-04,2024-12-09,P1120,Beauty,Supplier A,681.42,2,West,Hyderabad,Email,No,,
ORD101016,2024-05-26,2024-06-02,P1032,Home,Supplier A,1324.86,2,East,Mumbai,Ads,No,,
ORD101017,2024-09-27,2024-10-06,P1180,Sports,Supplier D,167.48,4,West,Bangalore,Organic,Yes,2024-10-18,Not as Described
ORD101018,2024-05-18,2024-05-26,P1149,Fashion,Supplier D,1482.53,2,South,Mumbai,Ads,No,,
ORD101019,2024-06-29,2024-07-03,P1020,Fashion,Supplier A,670.48,1,West,Chennai,Ads,No,,
ORD101020,2024-01-30,2024-02-05,P1197,Electronics,Supplier B,81.27,3,West,Chennai,Social Media,No,,
ORD101021,2024-02-26,2024-03-01,P1069,Electronics,Supplier D,66.65,3,East,Hyderabad,Organic,No,,
ORD101022,2024-08-19,2024-08-22,P1111,Beauty,Supplier B,1121.85,2,South,Delhi,Ads,Yes,2024-09-05,Wrong Item
ORD101023,2024-05-25,2024-05-29,P1003,Beauty,Supplier B,991.96,4,East,Hyderabad,Email,No,,
ORD101024,2024-02-17,2024-02-19,P1093,Sports,Supplier C,1205.17,4,West,Chennai,Ads,No,,
ORD101025,2024-07-12,2024-07-17,P1074,Electronics,Supplier C,167.0,4,North,Mumbai,Organic,No,,
ORD101026,2024-08-11,2024-08-16,P1189,Electronics,Supplier A,63.0,4,West,Hyderabad,Email,No,,
ORD101027,2024-05-15,2024-05-23,P1061,Beauty,Supplier B,767.78,4,West,Hyderabad,Email,Yes,2024-05-30,Wrong Item
ORD101028,2024-01-22,2024-01-29,P1093,Beauty,Supplier D,587.52,2,East,Delhi,Email,No,,
ORD101029,2024-01-06,2024-01-08,P1094,Beauty,Supplier C,698.3,3,North,Chennai,Social Media,No,,
ORD101030,2024-07-22,2024-07-25,P1151,Fashion,Supplier C,1487.47,3,North,Chennai,Email,Yes,2024-08-08,No Longer Needed
ORD101031,2024-08-26,2024-08-28,P1054,Home,Supplier B,1456.42,2,East,Bangalore,Social Media,No,,
ORD101032,2024-07-03,2024-07-07,P1136,Home,Supplier C,1414.05,4,South,Delhi,Social Media,No,,
ORD101033,2024-12-25,2024-12-27,P1130,Electronics,Supplier C,1177.93,2,North,Bangalore,Ads,No,,
ORD101034,2024-10-18,2024-10-20,P1030,Fashion,Supplier D,538.71,3,North,Bangalore,Ads,No,,
ORD101035,2024-11-30,2024-12-08,P1039,Beauty,Supplier B,624.08,1,East,Bangalore,Email,No,,
ORD101036,2024-08-07,2024-08-10,P1035,Electronics,Supplier C,828.93,2,South,Kolkata,Organic,No,,
ORD101037,2024-04-25,2024-04-29,P1151,Fashion,Supplier B,1247.5,4,South,Bangalore,Email,No,,
ORD101038,2024-11-08,2024-11-14,P1005,Sports,Supplier C,112.38,3,West,Hyderabad,Ads,No,,
ORD101039,2024-02-18,2024-02-26,P1065,Fashion,Supplier D,642.2,3,West,Mumbai,Email,Yes,2024-03-05,Wrong Item
ORD101040,2024-06-21,2024-06-27,P1074,Electronics,Supplier B,133.1,3,East,Hyderabad,Ads,No,,
ORD101041,2024-03-22,2024-03-30,P1003,Home,Supplier C,776.84,3,South,Hyderabad,Email,No,,
ORD101042,2024-11-17,2024-11-22,P1078,Beauty,Supplier D,1349.36,4,East,Chennai,Organic,Yes,2024-11-24,Damaged
ORD101043,2024-11-28,2024-12-07,P1133,Sports,Supplier C,1175.9,1,West,Kolkata,Email,No,,
ORD101044,2024-02-14,2024-02-22,P1117,Fashion,Supplier B,349.49,3,East,Bangalore,Organic,No,,
ORD101045,2024-11-30,2024-12-07,P1112,Electronics,Supplier C,1464.23,2,East,Chennai,Organic,No,,
ORD101046,2024-01-20,2024-01-22,P1093,Electronics,Supplier B,1004.35,1,North,Delhi,Email,Yes,2024-02-05,Not as Described
ORD101047,2024-08-08,2024-08-13,P1178,Beauty,Supplier B,25.54,3,North,Delhi,Organic,Yes,2024-08-19,Size Issue
ORD101048,2024-05-02,2024-05-05,P1061,Electronics,Supplier C,390.57,1,North,Chennai,Organic,Yes,2024-05-16,Wrong Item
ORD101049,2024-08-21,2024-08-27,P1184,Electronics,Supplier D,398.46,2,West,Mumbai,Ads,No,,
ORD101050,2024-08-08,2024-08-17,P1193,Beauty,Supplier A,113.19,3,East,Chennai,Ads,Yes,2024-08-25,No Longer Needed
ORD101051,2024-11-18,2024-11-27,P1078,Sports,Supplier D,1440.14,2,North,Chennai,Organic,No,,
ORD101052,2024-12-04,2024-12-12,P1135,Home,Supplier D,722.6,4,North,Kolkata,Social Media,Yes,2024-12-19,No Longer Needed
ORD101053,2024-01-03,2024-01-05,P1025,Home,Supplier C,1344.76,3,North,Delhi,Email,No,,
ORD101054,2024-06-30,2024-07-03,P1178,Fashion,Supplier D,490.1,3,West,Delhi,Organic,No,,
ORD101055,2024-07-24,2024-07-31,P1172,Sports,Supplier D,196.6,3,West,Bangalore,Email,No,,
ORD101056,2024-11-15,2024-11-18,P1043,Fashion,Supplier A,716.76,3,East,Hyderabad,Ads,Yes,2024-11-29,Wrong Item
ORD101057,2024-02-09,2024-02-11,P1132,Home,Supplier D,179.8,4,East,Chennai,Email,No,,
ORD101058,2024-02-28,2024-03-06,P1069,Beauty,Supplier A,734.16,3,East,Chennai,Organic,No,,
ORD101059,2024-03-02,2024-03-05,P1153,Electronics,Supplier C,1381.24,1,North,Mumbai,Organic,No,,
ORD101060,2024-05-11,2024-05-18,P1117,Home,Supplier A,785.94,3,South,Delhi,Organic,No,,
ORD101061,2024-02-29,2024-03-08,P1067,Sports,Supplier B,928.58,4,West,Mumbai,Organic,Yes,2024-03-11,Damaged
ORD101062,2024-11-26,2024-12-04,P1018,Home,Supplier B,243.39,3,North,Kolkata,Social Media,No,,
ORD101063,2024-05-01,2024-05-03,P1019,Sports,Supplier A,75.17,1,North,Bangalore,Social Media,No,,
ORD101064,2024-04-16,2024-04-18,P1112,Sports,Supplier B,175.1,4,East,Mumbai,Social Media,Yes,2024-04-19,No Longer Needed
ORD101065,2024-04-05,2024-04-12,P1139,Sports,Supplier C,901.81,4,East,Delhi,Organic,No,,
ORD101066,2024-12-12,2024-12-16,P1046,Fashion,Supplier B,151.57,1,North,Kolkata,Social Media,No,,
ORD101067,2024-08-22,2024-08-27,P1000,Beauty,Supplier A,570.23,1,West,Chennai,Email,No,,
ORD101068,2024-03-02,2024-03-11,P1089,Home,Supplier C,829.64,1,West,Kolkata,Organic,No,,
ORD101069,2024-09-12,2024-09-15,P1141,Beauty,Supplier B,589.09,1,North,Hyderabad,Ads,Yes,2024-09-29,Size Issue
ORD101070,2024-02-18,2024-02-21,P1063,Electronics,Supplier C,253.89,1,South,Mumbai,Organic,No,,
ORD101071,2024-12-13,2024-12-17,P1037,Home,Supplier A,417.95,4,South,Delhi,Email,No,,
ORD101072,2024-06-07,2024-06-11,P1036,Beauty,Supplier B,1393.19,4,West,Mumbai,Social Media,No,,
ORD101073,2024-05-03,2024-05-07,P1125,Beauty,Supplier C,1017.21,3,East,Chennai,Organic,No,,
ORD101074,2024-11-12,2024-11-18,P1138,Electronics,Supplier C,749.11,3,South,Chennai,Social Media,No,,
ORD101075,2024-07-25,2024-07-31,P1099,Sports,Supplier B,28.95,2,South,Delhi,Organic,No,,
ORD101076,2024-02-17,2024-02-24,P1076,Home,Supplier C,1488.7,3,East,Hyderabad,Email,No,,
ORD101077,2024-05-15,2024-05-21,P1002,Home,Supplier C,1010.47,3,South,Bangalore,Organic,No,,
ORD101078,2024-07-19,2024-07-27,P1160,Electronics,Supplier A,482.21,1,North,Kolkata,Social Media,No,,
ORD101079,2024-09-06,2024-09-14,P1133,Sports,Supplier A,1320.11,1,South,Kolkata,Social Media,No,,
ORD101080,2024-11-09,2024-11-11,P1177,Home,Supplier A,395.06,3,East,Chennai,Email,No,,
ORD101081,2024-12-22,2024-12-31,P1009,Home,Supplier A,820.58,2,North,Mumbai,Organic,No,,
ORD101082,2024-11-13,2024-11-20,P1004,Home,Supplier A,957.75,1,South,Mumbai,Ads,No,,
ORD101083,2024-10-21,2024-10-30,P1150,Sports,Supplier A,339.38,3,West,Hyderabad,Organic,No,,
ORD101084,2024-11-09,2024-11-12,P1137,Electronics,Supplier B,1467.81,3,North,Bangalore,Email,Yes,2024-11-18,Not as Described
ORD101085,2024-07-27,2024-08-01,P1171,Home,Supplier A,1124.81,4,North,Mumbai,Ads,No,,
ORD101086,2024-12-20,2024-12-22,P1129,Beauty,Supplier C,841.14,2,West,Kolkata,Email,No,,
ORD101087,2024-07-29,2024-08-01,P1012,Sports,Supplier B,279.09,4,West,Mumbai,Organic,No,,
ORD101088,2024-07-10,2024-07-13,P1167,Fashion,Supplier C,90.25,2,South,Bangalore,Ads,No,,
ORD101089,2024-02-13,2024-02-20,P1129,Electronics,Supplier A,486.89,1,South,Kolkata,Email,No,,
ORD101090,2024-01-29,2024-02-02,P1083,Beauty,Supplier A,1132.25,2,East,Mumbai,Social Media,No,,
ORD101091,2024-02-28,2024-03-03,P1064,Home,Supplier C,411.3,3,East,Kolkata,Ads,Yes,2024-03-11,Late Delivery
ORD101092,2024-03-11,2024-03-20,P1062,Fashion,Supplier C,813.94,3,North,Chennai,Ads,Yes,2024-03-26,Damaged
ORD101093,2024-04-01,2024-04-03,P1100,Electronics,Supplier C,1094.64,2,West,Chennai,Email,No,,
ORD101094,2024-09-21,2024-09-25,P1072,Sports,Supplier D,170.84,2,West,Hyderabad,Social Media,No,,
ORD101095,2024-08-07,2024-08-10,P1016,Fashion,Supplier D,1031.09,2,East,Chennai,Ads,Yes,2024-08-15,No Longer Needed
ORD101096,2024-08-02,2024-08-06,P1008,Fashion,Supplier D,146.89,4,North,Mumbai,Email,No,,
ORD101097,2024-10-03,2024-10-09,P1142,Beauty,Supplier D,1448.04,2,North,Bangalore,Ads,No,,
ORD101098,2024-03-04,2024-03-08,P1151,Electronics,Supplier B,737.71,1,East,Kolkata,Ads,Yes,2024-03-19,Not as Described
ORD101099,2024-12-11,2024-12-14,P1037,Beauty,Supplier A,234.51,4,East,Delhi,Ads,No,,
ORD101100,2024-10-18,2024-10-27,P1162,Beauty,Supplier C,520.15,4,East,Chennai,Social Media,No,,
ORD101101,2024-09-01,2024-09-08,P1093,Home,Supplier A,625.99,2,South,Chennai,Organic,No,,
ORD101102,2024-03-02,2024-03-04,P1094,Sports,Supplier C,1139.7,1,North,Delhi,Organic,No,,
ORD101103,2024-11-27,2024-12-02,P1048,Fashion,Supplier A,1117.7,4,North,Delhi,Social Media,No,,
ORD101104,2024-06-18,2024-06-22,P1068,Electronics,Supplier B,921.79,3,North,Mumbai,Social Media,No,,
ORD101105,2024-09-25,2024-10-03,P1061,Sports,Supplier D,167.84,4,East,Kolkata,Email,No,,
ORD101106,2024-09-23,2024-10-01,P1187,Sports,Supplier A,235.84,2,East,Chennai,Ads,No,,
ORD101107,2024-02-23,2024-03-03,P1177,Electronics,Supplier C,149.7,1,East,Bangalore,Social Media,No,,
ORD101108,2024-01-16,2024-01-19,P1077,Sports,Supplier A,869.99,2,East,Mumbai,Email,No,,
ORD101109,2024-01-08,2024-01-13,P1116,Home,Supplier B,1316.94,3,West,Mumbai,Organic,No,,
ORD101110,2024-04-13,2024-04-18,P1119,Sports,Supplier B,656.36,3,East,Bangalore,Organic,Yes,2024-04-30,Late Delivery
ORD101111,2024-02-28,2024-03-05,P1136,Home,Supplier A,249.66,3,South,Bangalore,Organic,No,,
ORD101112,2024-11-08,2024-11-13,P1161,Fashion,Supplier D,841.48,2,West,Hyderabad,Organic,Yes,2024-11-21,Wrong Item
ORD101113,2024-02-09,2024-02-17,P1075,Fashion,Supplier C,1219.51,4,West,Bangalore,Email,No,,
ORD101114,2024-08-24,2024-08-31,P1034,Beauty,Supplier B,1115.15,2,East,Delhi,Ads,No,,
ORD101115,2024-04-03,2024-04-06,P1000,Home,Supplier B,1323.36,1,North,Chennai,Email,No,,
ORD101116,2024-08-09,2024-08-12,P1039,Fashion,Supplier A,424.07,4,East,Hyderabad,Ads,No,,
ORD101117,2024-07-22,2024-07-26,P1063,Sports,Supplier B,298.99,3,North,Delhi,Organic,No,,
ORD101118,2024-05-17,2024-05-21,P1149,Electronics,Supplier B,1320.93,2,East,Hyderabad,Social Media,No,,
ORD101119,2024-10-26,2024-10-30,P1059,Electronics,Supplier C,989.76,3,East,Chennai,Social Media,Yes,2024-11-01,Wrong Item
ORD101120,2024-07-25,2024-08-02,P1063,Home,Supplier D,473.28,3,North,Hyderabad,Social Media,No,,
ORD101121,2024-12-01,2024-12-09,P1092,Beauty,Supplier C,1116.1,1,North,Delhi,Ads,Yes,2024-12-21,Size Issue
ORD101122,2024-03-21,2024-03-30,P1071,Sports,Supplier D,1224.53,4,North,Kolkata,Organic,No,,
ORD101123,2024-08-05,2024-08-13,P1010,Home,Supplier C,926.32,1,North,Chennai,Email,No,,
ORD101124,2024-01-02,2024-01-10,P1104,Electronics,Supplier A,1034.95,1,South,Mumbai,Social Media,No,,
ORD101125,2024-06-26,2024-07-04,P1013,Home,Supplier B,569.14,1,North,Chennai,Ads,No,,
ORD101126,2024-12-11,2024-12-19,P1059,Sports,Supplier D,812.66,3,East,Chennai,Social Media,No,,
ORD101127,2024-10-05,2024-10-12,P1029,Fashion,Supplier A,791.0,1,East,Chennai,Email,Yes,2024-10-13,Late Delivery
ORD101128,2024-05-25,2024-06-02,P1034,Sports,Supplier B,1273.59,1,South,Kolkata,Organic,Yes,2024-06-03,Wrong Item
ORD101129,2024-11-13,2024-11-22,P1164,Fashion,Supplier B,1261.55,4,North,Delhi,Email,No,,
ORD101130,2024-08-11,2024-08-16,P1004,Fashion,Supplier B,1250.69,4,East,Mumbai,Organic,Yes,2024-08-30,Wrong Item
ORD101131,2024-03-02,2024-03-07,P1082,Fashion,Supplier C,26.44,1,South,Delhi,Organic,No,,
ORD101132,2024-10-20,2024-10-26,P1122,Home,Supplier A,1126.82,4,East,Hyderabad,Organic,No,,
ORD101133,2024-08-26,2024-09-02,P1077,Electronics,Supplier A,1140.43,4,South,Hyderabad,Social Media,No,,
ORD101134,2024-07-13,2024-07-17,P1153,Home,Supplier B,1020.78,1,South,Hyderabad,Email,No,,
ORD101135,2024-06-14,2024-06-16,P1061,Electronics,Supplier D,1136.83,3,West,Delhi,Social Media,No,,
ORD101136,2024-08-09,2024-08-17,P1131,Sports,Supplier A,1264.54,1,West,Bangalore,Email,No,,
ORD101137,2024-03-01,2024-03-07,P1088,Beauty,Supplier C,710.78,4,North,Kolkata,Ads,Yes,2024-03-11,No Longer Needed
ORD101138,2024-05-08,2024-05-10,P1041,Sports,Supplier D,758.05,3,West,Bangalore,Ads,No,,
ORD101139,2024-06-21,2024-06-30,P1088,Home,Supplier D,195.82,2,South,Hyderabad,Email,No,,
ORD101140,2024-06-04,2024-06-09,P1145,Home,Supplier D,584.21,3,East,Kolkata,Email,No,,
ORD101141,2024-04-19,2024-04-25,P1039,Electronics,Supplier D,968.61,4,East,Delhi,Email,No,,
ORD101142,2024-09-25,2024-10-04,P1071,Home,Supplier A,1172.8,3,North,Hyderabad,Email,No,,
ORD101143,2024-12-21,2024-12-27,P1038,Fashion,Supplier B,333.64,1,West,Delhi,Organic,Yes,2025-01-02,Size Issue
ORD101144,2024-10-04,2024-10-07,P1103,Home,Supplier D,215.36,2,North,Kolkata,Social Media,No,,
ORD101145,2024-03-14,2024-03-23,P1013,Electronics,Supplier C,997.93,2,South,Delhi,Organic,Yes,2024-04-05,Not as Described
ORD101146,2024-07-25,2024-07-30,P1031,Electronics,Supplier C,12.8,2,West,Delhi,Social Media,No,,
ORD101147,2024-10-05,2024-10-10,P1178,Fashion,Supplier B,275.78,4,North,Mumbai,Social Media,No,,
ORD101148,2024-11-21,2024-11-28,P1124,Electronics,Supplier A,53.32,4,East,Bangalore,Social Media,No,,
ORD101149,2024-12-05,2024-12-11,P1165,Beauty,Supplier B,258.66,2,East,Bangalore,Organic,No,,
ORD101150,2024-12-22,2024-12-30,P1096,Sports,Supplier D,280.17,3,North,Bangalore,Email,No,,
ORD101151,2024-12-05,2024-12-10,P1022,Home,Supplier A,587.63,2,North,Chennai,Organic,No,,
ORD101152,2024-07-22,2024-07-28,P1062,Beauty,Supplier A,609.47,3,North,Mumbai,Organic,No,,
ORD101153,2024-06-09,2024-06-16,P1142,Home,Supplier D,1312.65,3,South,Hyderabad,Social Media,No,,
ORD101154,2024-01-28,2024-02-05,P1152,Beauty,Supplier C,770.06,4,South,Hyderabad,Ads,No,,
ORD101155,2024-09-13,2024-09-22,P1144,Home,Supplier D,1087.87,3,East,Hyderabad,Ads,No,,
ORD101156,2024-06-13,2024-06-20,P1193,Fashion,Supplier B,165.16,2,South,Bangalore,Organic,Yes,2024-06-29,Wrong Item
ORD101157,2024-03-03,2024-03-06,P1052,Electronics,Supplier D,345.9,4,South,Bangalore,Social Media,Yes,2024-03-07,Damaged
ORD101158,2024-01-22,2024-01-30,P1103,Electronics,Supplier C,1057.39,1,West,Mumbai,Organic,Yes,2024-02-11,Damaged
ORD101159,2024-03-10,2024-03-16,P1103,Fashion,Supplier D,88.68,1,South,Delhi,Organic,No,,
ORD101160,2024-04-05,2024-04-10,P1178,Beauty,Supplier B,735.03,4,West,Bangalore,Email,No,,
ORD101161,2024-06-11,2024-06-16,P1038,Sports,Supplier B,903.06,2,South,Hyderabad,Social Media,No,,
ORD101162,2024-03-19,2024-03-25,P1178,Beauty,Supplier C,907.2,1,East,Delhi,Ads,No,,
ORD101163,2024-01-05,2024-01-11,P1197,Electronics,Supplier B,44.17,1,North,Bangalore,Ads,No,,
ORD101164,2024-11-11,2024-11-17,P1133,Sports,Supplier B,489.94,3,East,Kolkata,Ads,No,,
ORD101165,2024-04-29,2024-05-03,P1066,Home,Supplier D,958.37,3,South,Chennai,Organic,Yes,2024-05-04,Not as Described
ORD101166,2024-10-28,2024-11-05,P1134,Sports,Supplier A,232.01,2,North,Bangalore,Social Media,No,,
